0,/cfg/worms.worms1/pos_y,f,0.719909
5.91278e-05,/cfg/worms.worms1/pos_x,f,0.000000
0.0359998,/cfg/worms.worms1/pos_y,f,0.814564
0.0360394,/cfg/worms.worms1/pos_x,f,0.012308
0.0660648,/cfg/worms.worms1/pos_y,f,0.811689
0.0661058,/cfg/worms.worms1/pos_x,f,0.024615
0.0989189,/cfg/worms.worms1/pos_y,f,0.808724
0.098959,/cfg/worms.worms1/pos_x,f,0.036923
0.135733,/cfg/worms.worms1/pos_y,f,0.805683
0.135772,/cfg/worms.worms1/pos_x,f,0.049231
0.166283,/cfg/worms.worms1/pos_y,f,0.802583
0.166324,/cfg/worms.worms1/pos_x,f,0.061538
0.203101,/cfg/worms.worms1/pos_y,f,0.799435
0.203141,/cfg/worms.worms1/pos_x,f,0.073846
0.233688,/cfg/worms.worms1/pos_y,f,0.796256
0.233735,/cfg/worms.worms1/pos_x,f,0.086154
0.266549,/cfg/worms.worms1/pos_y,f,0.793058
0.266592,/cfg/worms.worms1/pos_x,f,0.098462
0.300411,/cfg/worms.worms1/pos_y,f,0.789854
0.300449,/cfg/worms.worms1/pos_x,f,0.110769
0.336181,/cfg/worms.worms1/pos_y,f,0.786656
0.33622,/cfg/worms.worms1/pos_x,f,0.123077
0.366727,/cfg/worms.worms1/pos_y,f,0.783477
0.366766,/cfg/worms.worms1/pos_x,f,0.135385
0.400048,/cfg/worms.worms1/pos_y,f,0.780329
0.400098,/cfg/worms.worms1/pos_x,f,0.147692
0.436824,/t/worms1
0.440911,/cfg/worms.worms1/pos_y,f,0.777221
0.440939,/cfg/worms.worms1/pos_x,f,0.160000
0.467708,/cfg/worms.worms1/pos_y,f,0.774165
0.467751,/cfg/worms.worms1/pos_x,f,0.172308
0.500478,/cfg/worms.worms1/pos_y,f,0.771171
0.500518,/cfg/worms.worms1/pos_x,f,0.184615
0.533284,/cfg/worms.worms1/pos_y,f,0.768249
0.533334,/cfg/worms.worms1/pos_x,f,0.196923
0.566582,/cfg/worms.worms1/pos_y,f,0.765408
0.566625,/cfg/worms.worms1/pos_x,f,0.209231
0.602713,/cfg/worms.worms1/pos_y,f,0.762656
0.602753,/cfg/worms.worms1/pos_x,f,0.221538
0.636047,/cfg/worms.worms1/pos_y,f,0.760002
0.636095,/cfg/worms.worms1/pos_x,f,0.233846
0.665683,/cfg/worms.worms1/pos_y,f,0.757455
0.665726,/cfg/worms.worms1/pos_x,f,0.246154
0.702763,/cfg/worms.worms1/pos_y,f,0.755020
0.702804,/cfg/worms.worms1/pos_x,f,0.258462
0.732591,/cfg/worms.worms1/pos_y,f,0.752706
0.732632,/cfg/worms.worms1/pos_x,f,0.270769
0.769421,/cfg/worms.worms1/pos_y,f,0.750518
0.769461,/cfg/worms.worms1/pos_x,f,0.283077
0.799293,/cfg/worms.worms1/pos_y,f,0.748464
0.799349,/cfg/worms.worms1/pos_x,f,0.295385
0.836101,/cfg/worms.worms1/pos_y,f,0.746547
0.836147,/cfg/worms.worms1/pos_x,f,0.307692
0.869456,/cfg/worms.worms1/pos_y,f,0.744774
0.869503,/cfg/worms.worms1/pos_x,f,0.320000
0.902777,/cfg/worms.worms1/pos_y,f,0.743148
0.902824,/cfg/worms.worms1/pos_x,f,0.332308
0.932174,/cfg/worms.worms1/pos_y,f,0.741675
0.932238,/cfg/worms.worms1/pos_x,f,0.344615
0.968696,/cfg/worms.worms1/pos_y,f,0.740358
0.968736,/cfg/worms.worms1/pos_x,f,0.356923
1.00274,/cfg/worms.worms1/pos_y,f,0.739199
1.00282,/cfg/worms.worms1/pos_x,f,0.369231
1.03599,/cfg/worms.worms1/pos_y,f,0.738203
1.03604,/cfg/worms.worms1/pos_x,f,0.381538
1.06929,/cfg/worms.worms1/pos_y,f,0.737371
1.07212,/cfg/worms.worms1/pos_x,f,0.393846
1.10274,/cfg/worms.worms1/pos_y,f,0.736704
1.10278,/cfg/worms.worms1/pos_x,f,0.406154
1.13602,/cfg/worms.worms1/pos_y,f,0.736206
1.13606,/cfg/worms.worms1/pos_x,f,0.418462
1.16942,/cfg/worms.worms1/pos_y,f,0.735875
1.16946,/cfg/worms.worms1/pos_x,f,0.430769
1.20265,/cfg/worms.worms1/pos_y,f,0.735714
1.20269,/cfg/worms.worms1/pos_x,f,0.443077
1.23586,/cfg/worms.worms1/pos_y,f,0.735721
1.23596,/cfg/worms.worms1/pos_x,f,0.455385
1.27194,/cfg/worms.worms1/pos_y,f,0.735897
1.27198,/cfg/worms.worms1/pos_x,f,0.467692
1.30251,/cfg/worms.worms1/pos_y,f,0.736240
1.30255,/cfg/worms.worms1/pos_x,f,0.480000
1.33581,/cfg/worms.worms1/pos_y,f,0.736749
1.33589,/cfg/worms.worms1/pos_x,f,0.492308
1.36581,/cfg/worms.worms1/pos_y,f,0.737423
1.36585,/cfg/worms.worms1/pos_x,f,0.504615
1.40247,/cfg/worms.worms1/pos_y,f,0.738258
1.40252,/cfg/worms.worms1/pos_x,f,0.516923
1.43859,/cfg/worms.worms1/pos_y,f,0.739253
1.43863,/cfg/worms.worms1/pos_x,f,0.529231
1.46906,/cfg/worms.worms1/pos_y,f,0.740404
1.46912,/cfg/worms.worms1/pos_x,f,0.541538
1.50515,/cfg/worms.worms1/pos_y,f,0.741708
1.50519,/cfg/worms.worms1/pos_x,f,0.553846
1.53502,/cfg/worms.worms1/pos_y,f,0.743159
1.53506,/cfg/worms.worms1/pos_x,f,0.566154
1.56901,/cfg/worms.worms1/pos_y,f,0.744754
1.5691,/cfg/worms.worms1/pos_x,f,0.578462
1.6045,/cfg/worms.worms1/pos_y,f,0.746488
1.60453,/cfg/worms.worms1/pos_x,f,0.590769
1.63504,/cfg/worms.worms1/pos_y,f,0.748355
1.63508,/cfg/worms.worms1/pos_x,f,0.603077
1.66904,/cfg/worms.worms1/pos_y,f,0.750349
1.66908,/cfg/worms.worms1/pos_x,f,0.615385
1.7045,/cfg/worms.worms1/pos_y,f,0.752463
1.70454,/cfg/worms.worms1/pos_x,f,0.627692
1.73509,/cfg/worms.worms1/pos_y,f,0.754691
1.73514,/cfg/worms.worms1/pos_x,f,0.640000
1.7718,/cfg/worms.worms1/pos_y,f,0.757026
1.77184,/cfg/worms.worms1/pos_x,f,0.652308
1.80169,/cfg/worms.worms1/pos_y,f,0.759459
1.80173,/cfg/worms.worms1/pos_x,f,0.664615
1.8385,/cfg/worms.worms1/pos_y,f,0.761982
1.83854,/cfg/worms.worms1/pos_x,f,0.676923
1.86838,/cfg/worms.worms1/pos_y,f,0.764587
1.86842,/cfg/worms.worms1/pos_x,f,0.689231
1.90524,/cfg/worms.worms1/pos_y,f,0.767264
1.90528,/cfg/worms.worms1/pos_x,f,0.701538
1.9351,/cfg/worms.worms1/pos_y,f,0.770003
1.93514,/cfg/worms.worms1/pos_x,f,0.713846
1.96568,/cfg/worms.worms1/pos_y,f,0.772795
1.96572,/cfg/worms.worms1/pos_x,f,0.726154
1.99901,/cfg/worms.worms1/pos_y,f,0.775629
1.99906,/cfg/worms.worms1/pos_x,f,0.738462
2.03865,/cfg/worms.worms1/pos_y,f,0.778494
2.03869,/cfg/worms.worms1/pos_x,f,0.750769
2.06854,/cfg/worms.worms1/pos_y,f,0.781378
2.06862,/cfg/worms.worms1/pos_x,f,0.763077
2.10537,/cfg/worms.worms1/pos_y,f,0.784269
2.10542,/cfg/worms.worms1/pos_x,f,0.775385
2.13524,/cfg/worms.worms1/pos_y,f,0.787155
2.13528,/cfg/worms.worms1/pos_x,f,0.787692
2.17202,/cfg/worms.worms1/pos_y,f,0.790023
2.17206,/cfg/worms.worms1/pos_x,f,0.800000
2.20194,/cfg/worms.worms1/pos_y,f,0.792860
2.20198,/cfg/worms.worms1/pos_x,f,0.812308
2.23242,/cfg/worms.worms1/pos_y,f,0.795651
2.23246,/cfg/worms.worms1/pos_x,f,0.824615
2.27142,/cfg/worms.worms1/pos_y,f,0.798383
2.27146,/cfg/worms.worms1/pos_x,f,0.836923
2.30193,/cfg/worms.worms1/pos_y,f,0.801040
2.30198,/cfg/worms.worms1/pos_x,f,0.849231
2.33875,/cfg/worms.worms1/pos_y,f,0.803608
2.33879,/cfg/worms.worms1/pos_x,f,0.861538
2.36859,/cfg/worms.worms1/pos_y,f,0.806071
2.36863,/cfg/worms.worms1/pos_x,f,0.873846
2.40541,/cfg/worms.worms1/pos_y,f,0.808413
2.40547,/cfg/worms.worms1/pos_x,f,0.886154
2.4352,/cfg/worms.worms1/pos_y,f,0.810616
2.43524,/cfg/worms.worms1/pos_x,f,0.898462
2.47206,/cfg/worms.worms1/pos_y,f,0.812665
2.47211,/cfg/worms.worms1/pos_x,f,0.910769
2.50194,/cfg/worms.worms1/pos_y,f,0.814542
2.50199,/cfg/worms.worms1/pos_x,f,0.923077
2.53873,/cfg/worms.worms1/pos_y,f,0.816298
2.53877,/cfg/worms.worms1/pos_x,f,0.935385
2.56856,/cfg/worms.worms1/pos_y,f,0.818206
2.5686,/cfg/worms.worms1/pos_x,f,0.947692
2.60532,/cfg/worms.worms1/pos_y,f,0.820280
2.60536,/cfg/worms.worms1/pos_x,f,0.960000
2.63521,/cfg/worms.worms1/pos_y,f,0.822504
2.63525,/cfg/worms.worms1/pos_x,f,0.972308
2.672,/cfg/worms.worms1/pos_y,f,0.824860
2.67205,/cfg/worms.worms1/pos_x,f,0.984615
2.70203,/cfg/worms.worms1/pos_y,f,0.827334
2.70207,/cfg/worms.worms1/pos_x,f,0.996923
2.73864,/cfg/worms.worms1/pos_y,f,0.829908
2.73868,/cfg/worms.worms1/pos_x,f,1.009231
2.7691,/cfg/worms.worms1/pos_y,f,0.832570
2.76916,/cfg/worms.worms1/pos_x,f,1.021538
2.80529,/cfg/worms.worms1/pos_y,f,0.835302
2.80533,/cfg/worms.worms1/pos_x,f,1.033846
2.83574,/cfg/worms.worms1/pos_y,f,0.838093
2.83578,/cfg/worms.worms1/pos_x,f,1.046154
2.87199,/cfg/worms.worms1/pos_y,f,0.840927
2.87203,/cfg/worms.worms1/pos_x,f,1.058462
2.90237,/cfg/worms.worms1/pos_y,f,0.843792
2.90241,/cfg/worms.worms1/pos_x,f,1.070769
2.93233,/cfg/worms.worms1/pos_y,f,0.846675
2.93237,/cfg/worms.worms1/pos_x,f,1.083077
2.97192,/cfg/worms.worms1/pos_y,f,0.849563
2.97196,/cfg/worms.worms1/pos_x,f,1.095385
3.00243,/cfg/worms.worms1/pos_y,f,0.852444
3.00248,/cfg/worms.worms1/pos_x,f,1.107692
3.03863,/cfg/worms.worms1/pos_y,f,0.855307
3.03867,/cfg/worms.worms1/pos_x,f,1.120000
3.06907,/cfg/worms.worms1/pos_y,f,0.858141
3.06911,/cfg/worms.worms1/pos_x,f,1.132308
3.0985,/cfg/worms.worms1/pos_y,f,0.860936
3.09854,/cfg/worms.worms1/pos_x,f,1.144615
3.13859,/cfg/worms.worms1/pos_y,f,0.863680
3.13867,/cfg/worms.worms1/pos_x,f,1.156923
3.16906,/cfg/worms.worms1/pos_y,f,0.866365
3.1691,/cfg/worms.worms1/pos_x,f,1.169231
3.19895,/cfg/worms.worms1/pos_y,f,0.868980
3.19899,/cfg/worms.worms1/pos_x,f,1.181538
3.23866,/cfg/worms.worms1/pos_y,f,0.871518
3.23871,/cfg/worms.worms1/pos_x,f,1.193846
3.26906,/cfg/worms.worms1/pos_y,f,0.873969
3.2691,/cfg/worms.worms1/pos_x,f,1.206154
3.30532,/cfg/worms.worms1/pos_y,f,0.876326
3.30536,/cfg/worms.worms1/pos_x,f,1.218462
3.33585,/cfg/worms.worms1/pos_y,f,0.878581
3.33591,/cfg/worms.worms1/pos_x,f,1.230769
3.37193,/cfg/worms.worms1/pos_y,f,0.880728
3.37197,/cfg/worms.worms1/pos_x,f,1.243077
3.40253,/cfg/worms.worms1/pos_y,f,0.882759
3.40258,/cfg/worms.worms1/pos_x,f,1.255385
3.4358,/cfg/worms.worms1/pos_y,f,0.884668
3.43587,/cfg/worms.worms1/pos_x,f,1.267692
3.47188,/cfg/worms.worms1/pos_y,f,0.886449
3.47195,/cfg/worms.worms1/pos_x,f,1.280000
3.50171,/cfg/worms.worms1/pos_y,f,0.888098
3.50174,/cfg/worms.worms1/pos_x,f,1.292308
3.53507,/cfg/worms.worms1/pos_y,f,0.889609
3.53511,/cfg/worms.worms1/pos_x,f,1.304615
3.56839,/cfg/worms.worms1/pos_y,f,0.890978
3.56843,/cfg/worms.worms1/pos_x,f,1.316923
3.60173,/cfg/worms.worms1/pos_y,f,0.892201
3.60177,/cfg/worms.worms1/pos_x,f,1.329231
3.63512,/cfg/worms.worms1/pos_y,f,0.893274
3.63516,/cfg/worms.worms1/pos_x,f,1.341538
3.66849,/cfg/worms.worms1/pos_y,f,0.894194
3.66853,/cfg/worms.worms1/pos_x,f,1.353846
3.70185,/cfg/worms.worms1/pos_y,f,0.894959
3.70189,/cfg/worms.worms1/pos_x,f,1.366154
3.73125,/cfg/worms.worms1/pos_y,f,0.895567
3.7313,/cfg/worms.worms1/pos_x,f,1.378461
